name,count_københavn,count_sjælland,count_bornholm,count_lolland-falster,count_fyn,count_østjylland,count_nordjylland,count_vestjylland,count_sydjylland,count_andet,count_udland,count_danmark
Bendix,410,254,0,41,158,379,50,118,102,7,28,1551
Kenn,555,237,111,37,59,239,36,147,94,0,17,1536
Mehmet,161,104,0,0,21,67,0,20,5,6,1147,1533
Jean,471,148,9,48,84,186,36,111,24,17,394,1528
Agner,128,110,5,82,81,747,133,201,10,18,12,1527
Jess,340,297,7,41,128,453,110,59,17,6,63,1521
Marco,382,227,15,17,110,254,62,127,106,0,211,1513
Torsten,364,180,21,34,131,336,116,96,85,8,139,1510
Bøje,236,456,0,194,118,256,94,114,14,9,9,1503
Glenn,370,221,12,22,81,331,51,215,83,0,110,1499
Hussein,154,58,0,7,29,102,11,57,8,33,1018,1477
P,6,23,0,32,11,59,12,15,17,1112,177,1465
Filip,431,293,36,31,88,254,64,130,36,5,93,1461
Laust,172,110,8,21,60,510,144,254,129,26,9,1443
Herbert,400,124,10,22,63,218,45,38,118,39,363,1440
Elmer,146,242,65,32,177,443,166,119,16,16,17,1439
Mahmoud,133,104,0,6,58,125,6,16,31,27,930,1436
Gabriel,274,184,5,28,63,134,30,41,9,15,647,1430
Ruben,315,200,44,21,106,413,75,110,40,5,94,1423
Rud,375,330,10,20,86,302,37,203,19,9,10,1401
Hakon,238,233,12,45,90,517,72,121,17,32,19,1396
Kaare,485,255,13,52,99,255,52,105,34,0,39,1393
Danni,313,290,7,30,103,307,96,183,46,0,6,1381
Tony,443,196,13,22,118,248,63,78,60,8,116,1365
Gerhardt,302,185,6,32,141,235,129,111,70,22,131,1364
Nicholas,485,242,9,12,84,158,15,51,6,12,289,1363
Abdul,139,26,0,0,13,66,0,5,0,22,1083,1361
Wagner,313,284,0,44,120,348,95,91,30,9,21,1358
Erhard,258,320,0,114,152,217,83,87,31,40,43,1346
H,21,28,0,49,13,37,8,8,16,986,172,1338
Jannick,402,350,20,39,108,197,33,101,75,0,11,1336
Joseph,235,85,0,30,37,92,27,17,49,31,698,1302
Eduard,429,83,0,32,86,129,32,57,269,29,151,1301
Immanuel,268,177,20,52,98,257,164,201,12,28,22,1299
Ronnie,377,265,15,46,72,248,48,109,56,0,50,1286
Omar,248,97,0,8,66,160,20,29,22,18,605,1275
Elo,547,280,11,27,87,191,40,50,16,12,11,1272
Nicolas,428,229,12,20,90,192,29,41,24,0,203,1272
Steven,303,212,32,31,88,177,33,78,37,5,275,1271
Sonny,354,224,8,67,134,277,41,79,54,0,31,1270
Tonni,362,196,11,25,151,309,63,100,40,0,9,1269
Tue,310,264,22,10,87,323,55,116,58,0,20,1267
Bernhardt,260,200,0,26,87,279,126,128,35,27,94,1264
Sejer,257,302,16,21,97,333,26,86,30,9,87,1264
Ulf,476,167,13,10,71,212,38,38,23,11,194,1253
Bernt,245,201,73,75,132,259,47,91,44,21,54,1242
Regnar,98,111,13,0,134,480,214,132,24,13,16,1239
Henri,462,214,5,68,61,195,33,44,17,18,119,1236
Johann,108,43,0,8,22,65,16,21,570,41,336,1233
